1,worms_phylum,worms_class,worms_order,worms_family,worms_valid_name,erroneous record,worms_id,checklist_crust,checklist_molluscs,idigbio,obis,bold
4798,arthropoda,hexanauplia,sessilia,archaeobalanidae,Chirona evermanni,,733509,1,0,0,0,0
4800,arthropoda,hexanauplia,sessilia,archaeobalanidae,Conopea galeata,,421133,1,0,1,1,1
10317,arthropoda,hexanauplia,sessilia,archaeobalanidae,Hesperibalanus hesperius laevidomus,,733553,0,0,1,0,0
4802,arthropoda,hexanauplia,sessilia,archaeobalanidae,Membranobalanus costatus,,421135,1,0,1,1,0
4803,arthropoda,hexanauplia,sessilia,archaeobalanidae,Membranobalanus declivis,,421136,1,0,1,1,0
11521,arthropoda,hexanauplia,sessilia,archaeobalanidae,Membranobalanus longirostrum,,535241,0,0,0,1,1
4804,arthropoda,hexanauplia,sessilia,archaeobalanidae,Membranobalanus orcutti,,718707,1,0,1,1,0
4806,arthropoda,hexanauplia,sessilia,archaeobalanidae,Semibalanus cariosus,,594746,1,0,1,1,1
4807,arthropoda,hexanauplia,sessilia,archaeobalanidae,Solidobalanus engbergi,,1030816,1,0,1,0,0
4808,arthropoda,hexanauplia,sessilia,archaeobalanidae,Solidobalanus hawaiensis,,733149,1,0,0,0,0
3639,arthropoda,hexanauplia,cyclopoida,archinotodelphyidae,Archinotodelphys profundus,,348915,1,0,0,0,0
3640,arthropoda,hexanauplia,cyclopoida,archinotodelphyidae,Pararchinotodelphys gurneyi,,354404,1,0,1,1,0
4015,arthropoda,hexanauplia,harpacticoida,arenopontiidae,Arenopontia riedli,,348965,1,0,0,0,0
4016,arthropoda,hexanauplia,harpacticoida,arenopontiidae,Arenopontia subterranea,,348966,1,0,0,0,0
4017,arthropoda,hexanauplia,harpacticoida,arenopontiidae,Mesopontia dillonbeachia,,364668,1,0,1,0,0
4018,arthropoda,hexanauplia,harpacticoida,arenopontiidae,Neoleptastacus acanthus,,357151,1,0,0,0,0
4019,arthropoda,hexanauplia,harpacticoida,arenopontiidae,Neoleptastacus spinicaudatus,,364130,1,0,0,0,0
4020,arthropoda,hexanauplia,harpacticoida,arenopontiidae,Psammoleptastacus arenaridus,,365488,1,0,0,0,0
11451,arthropoda,hexanauplia,harpacticoida,arenopontiidae,Psammoleptastacus stygius,,362532,0,0,0,1,0
4022,arthropoda,hexanauplia,harpacticoida,argestidae,Argestes mollis,,115639,1,0,0,0,0
11452,arthropoda,hexanauplia,harpacticoida,argestidae,Eurycletodes (Eurycletodes) gorbunovi,,429849,0,0,0,1,0
4024,arthropoda,hexanauplia,harpacticoida,argestidae,Eurycletodes (Eurycletodes) serratus,,351850,1,0,0,0,0
4025,arthropoda,hexanauplia,harpacticoida,argestidae,Eurycletodes (Oligocletodes) arcticus,,351833,1,0,0,0,0
11453,arthropoda,hexanauplia,harpacticoida,argestidae,Eurycletodes (Oligocletodes) echinatus,,116719,0,0,0,1,0
10219,arthropoda,hexanauplia,harpacticoida,argestidae,Eurycletodes (Oligocletodes) ephippiger,,116720,0,0,1,0,0
10220,arthropoda,hexanauplia,harpacticoida,argestidae,Eurycletodes (Oligocletodes) hoplurus,,429843,0,0,1,1,0
11454,arthropoda,hexanauplia,harpacticoida,argestidae,Eurycletodes (Oligocletodes) major,,116723,0,0,0,1,0
11455,arthropoda,hexanauplia,harpacticoida,argestidae,Eurycletodes (Oligocletodes) monardi,,293086,0,0,0,1,0
4030,arthropoda,hexanauplia,harpacticoida,argestidae,Eurycletodes (Oligocletodes) similis,,358627,1,0,0,0,0
4031,arthropoda,hexanauplia,harpacticoida,argestidae,Mesocletodes abyssicola,,115649,1,0,0,1,0
4032,arthropoda,hexanauplia,harpacticoida,argestidae,Mesocletodes brevifurca,,115654,1,0,0,0,0
4033,arthropoda,hexanauplia,harpacticoida,argestidae,Mesocletodes commixtus,,353308,1,0,1,1,0
4034,arthropoda,hexanauplia,harpacticoida,argestidae,Mesocletodes dolichurus,,353309,1,0,0,1,0
4035,arthropoda,hexanauplia,harpacticoida,argestidae,Mesocletodes irrasus,,115662,1,0,0,1,0
4036,arthropoda,hexanauplia,harpacticoida,argestidae,Mesocletodes katharinae,,115663,1,0,0,1,0
4037,arthropoda,hexanauplia,harpacticoida,argestidae,Mesocletodes monensis,,115665,1,0,0,0,0
4038,arthropoda,hexanauplia,harpacticoida,argestidae,Mesocletodes robustus,,115668,1,0,1,1,0
4039,arthropoda,hexanauplia,harpacticoida,argestidae,Mesocletodes soyeri,,115670,1,0,1,1,0
3191,arthropoda,hexanauplia,calanoida,arietellidae,Arietellus aculeatus,,104347,1,0,0,0,0
3192,arthropoda,hexanauplia,calanoida,arietellidae,Arietellus pacificus,,346118,1,0,0,0,0
3193,arthropoda,hexanauplia,calanoida,arietellidae,Arietellus plumifer,,104351,1,0,0,0,0
3194,arthropoda,hexanauplia,calanoida,arietellidae,Arietellus setosus,,104352,1,0,1,1,0
3195,arthropoda,hexanauplia,calanoida,arietellidae,Arietellus simplex,,104353,1,0,1,1,0
3196,arthropoda,hexanauplia,calanoida,arietellidae,Griceus buskeyi,,346512,1,0,0,0,0
3197,arthropoda,hexanauplia,calanoida,arietellidae,Paraugaptilus buchani,,104366,1,0,0,0,1
4873,arthropoda,hexanauplia,siphonostomatoida,artotrogidae,Arctopontius hanseni,,348959,1,0,0,0,0
4874,arthropoda,hexanauplia,siphonostomatoida,artotrogidae,Artotrogus orbicularis,,135666,1,0,0,0,0
4875,arthropoda,hexanauplia,siphonostomatoida,artotrogidae,Cryptopontius gracilis,,350358,1,0,0,0,0
3641,arthropoda,hexanauplia,cyclopoida,ascidicolidae,Ascidicola rosea,,106488,1,0,0,0,0
3960,arthropoda,hexanauplia,dendrogastrida,ascothoracidae,Ascothorax octopterus,,429600,1,0,0,0,0
3961,arthropoda,hexanauplia,dendrogastrida,ascothoracidae,Parascothorax synagogoides,,429609,1,0,1,1,0
4876,arthropoda,hexanauplia,siphonostomatoida,asterocheridae,Asterocheres jeanyeatmanae,,349029,1,0,0,0,0
4877,arthropoda,hexanauplia,siphonostomatoida,asterocheridae,Asterocheres siphonatus,,364285,1,0,0,0,0
4878,arthropoda,hexanauplia,siphonostomatoida,asterocheridae,Bythocheres prominulus,,349505,1,0,1,1,0
3198,arthropoda,hexanauplia,calanoida,augaptilidae,Augaptilus anceps,,104370,1,0,1,1,0
3199,arthropoda,hexanauplia,calanoida,augaptilidae,Augaptilus glacialis,,104372,1,0,0,0,1
3200,arthropoda,hexanauplia,calanoida,augaptilidae,Augaptilus lamellifer,,346122,1,0,0,0,0
3201,arthropoda,hexanauplia,calanoida,augaptilidae,Augaptilus longicaudatus,,104373,1,0,1,1,0
3202,arthropoda,hexanauplia,calanoida,augaptilidae,Centraugaptilus horridus,,104377,1,0,0,0,0
3203,arthropoda,hexanauplia,calanoida,augaptilidae,Centraugaptilus lucidus,,346247,1,0,0,0,0
3204,arthropoda,hexanauplia,calanoida,augaptilidae,Centraugaptilus macrodus,,567101,1,0,0,0,0
3205,arthropoda,hexanauplia,calanoida,augaptilidae,Centraugaptilus porcellus,,346248,1,0,0,0,0
3206,arthropoda,hexanauplia,calanoida,augaptilidae,Centraugaptilus rattrayi,,104378,1,0,1,1,0
3207,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus elongatus,,104386,1,0,1,1,0
3209,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus filigerus,,349152,1,0,0,0,0
3210,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus gracilis,,104392,1,0,1,1,1
3211,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus hecticus,,104394,1,0,0,0,0
3212,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus laticeps,,104397,1,0,1,1,1
3213,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus longimanus,,221313,1,0,1,1,0
3214,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus magnus,,104402,1,0,1,1,1
3215,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus marginatus,,351645,1,0,0,0,0
3216,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus nodifrons,,104406,1,0,0,1,0
3218,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus oblongus,,356916,1,0,0,0,0
3219,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus palumboi,,221309,1,0,0,1,1
3220,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus penicillatus,,104410,1,0,0,0,0
10147,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus squamatus,,104417,0,0,1,1,0
3222,arthropoda,hexanauplia,calanoida,augaptilidae,Euaugaptilus tenuispinus,,104419,1,0,0,0,0
3223,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus acutifrons,,104422,1,0,0,1,0
3224,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus fertilis,,104426,1,0,0,1,0
3225,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus furcatus,,104428,1,0,0,1,0
3226,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus longicirrus,,104430,1,0,0,0,0
3227,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus longicornis,,104431,1,0,1,1,1
3228,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus mucronatus,,104432,1,0,0,0,0
3229,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus ornatus,,104433,1,0,0,1,0
3230,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus oxycephalus,,104434,1,0,0,0,0
3231,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus pseudooxycephalus,,346520,1,0,0,0,0
3232,arthropoda,hexanauplia,calanoida,augaptilidae,Haloptilus spiniceps,,104437,1,0,1,1,0
11419,arthropoda,hexanauplia,calanoida,augaptilidae,Pachyptilus eurygnathus,,104443,0,0,0,1,0
3233,arthropoda,hexanauplia,calanoida,augaptilidae,Pseudaugaptilus polaris,,254608,1,0,0,0,0
3234,arthropoda,hexanauplia,calanoida,augaptilidae,Pseudhaloptilus abbreviatus,,567102,1,0,0,0,0
10148,arthropoda,hexanauplia,calanoida,augaptilidae,Pseudhaloptilus eurygnathus,,104443,0,0,1,0,0
3236,arthropoda,hexanauplia,calanoida,augaptilidae,Pseudhaloptilus pacificus,,567103,1,0,0,0,0
11522,arthropoda,hexanauplia,sessilia,austrobalanidae,Austrominius modestus,,712167,0,0,0,1,1
4040,arthropoda,hexanauplia,harpacticoida,balaenophilidae,Balaenophilus unisetus,,115678,1,0,0,0,0
10318,arthropoda,hexanauplia,sessilia,balanidae,Amphibalanus amphitrite,,421137,0,0,1,1,1
11523,arthropoda,hexanauplia,sessilia,balanidae,Amphibalanus amphitrite amphitrite,,422776,0,0,0,1,0
10320,arthropoda,hexanauplia,sessilia,balanidae,Amphibalanus eburneus,,421138,0,0,1,1,1
10321,arthropoda,hexanauplia,sessilia,balanidae,Amphibalanus improvisus,,421139,0,0,1,1,1
11524,arthropoda,hexanauplia,sessilia,balanidae,Amphibalanus reticulatus,,421140,0,0,0,1,1
11525,arthropoda,hexanauplia,sessilia,balanidae,Amphibalanus subalbidus,,421141,0,0,0,1,0
11526,arthropoda,hexanauplia,sessilia,balanidae,Amphibalanus subalbidus subalbidus,,422777,0,0,0,1,0
10322,arthropoda,hexanauplia,sessilia,balanidae,Amphibalanus venustus,,421142,0,0,1,1,0
10323,arthropoda,hexanauplia,sessilia,balanidae,Balanus balanus,,106220,0,0,1,0,1
4816,arthropoda,hexanauplia,sessilia,balanidae,Balanus calidus,,421143,1,0,1,1,0
11527,arthropoda,hexanauplia,sessilia,balanidae,Balanus calidus calidus,,422778,0,0,0,1,0
10324,arthropoda,hexanauplia,sessilia,balanidae,Balanus crenatus,,106215,0,0,1,1,1
11528,arthropoda,hexanauplia,sessilia,balanidae,Balanus crenatus crenatus,,422779,0,0,0,1,0
10325,arthropoda,hexanauplia,sessilia,balanidae,Balanus flos,,882388,0,0,1,0,0
4817,arthropoda,hexanauplia,sessilia,balanidae,Balanus glandula,,394848,1,0,1,1,1
4818,arthropoda,hexanauplia,sessilia,balanidae,Balanus nubilus,,594745,1,0,1,1,1
10326,arthropoda,hexanauplia,sessilia,balanidae,Balanus poecilus,,535038,0,0,1,0,0
4819,arthropoda,hexanauplia,sessilia,balanidae,Balanus rostratus,,254482,1,0,1,1,0
10327,arthropoda,hexanauplia,sessilia,balanidae,Balanus spongicola,,106221,0,0,1,1,0
4820,arthropoda,hexanauplia,sessilia,balanidae,Balanus trigonus,,106223,1,0,1,1,1
10328,arthropoda,hexanauplia,sessilia,balanidae,Chirona hameri,,106217,0,0,1,0,0
10329,arthropoda,hexanauplia,sessilia,balanidae,Concavus concavus,,394845,0,0,1,0,0
10330,arthropoda,hexanauplia,sessilia,balanidae,Conopea merrilli,,882386,0,0,1,0,0
4821,arthropoda,hexanauplia,sessilia,balanidae,Fistulobalanus pallidus,,535172,1,0,0,0,0
10331,arthropoda,hexanauplia,sessilia,balanidae,Megabalanus antillensis,,535212,0,0,1,0,0
4822,arthropoda,hexanauplia,sessilia,balanidae,Megabalanus californicus,,394981,1,0,1,1,0
4823,arthropoda,hexanauplia,sessilia,balanidae,Megabalanus coccopoma,,149682,1,0,1,1,1
10332,arthropoda,hexanauplia,sessilia,balanidae,Megabalanus peninsularis,,535227,0,0,1,0,0
4824,arthropoda,hexanauplia,sessilia,balanidae,Megabalanus stultus,,421144,1,0,0,1,0
4825,arthropoda,hexanauplia,sessilia,balanidae,Megabalanus tanagrae,,394985,1,0,0,0,0
10333,arthropoda,hexanauplia,sessilia,balanidae,Megabalanus tintinnabulum,,106222,0,0,1,0,1
10334,arthropoda,hexanauplia,sessilia,balanidae,Megabalanus vinaceus,,535235,0,0,1,0,0
4827,arthropoda,hexanauplia,sessilia,balanidae,Menesiniella aquila,,535476,1,0,0,0,0
4828,arthropoda,hexanauplia,sessilia,balanidae,Menesiniella regalis,,535243,1,0,0,0,0
4829,arthropoda,hexanauplia,sessilia,balanidae,Paraconcavus pacificus,,535307,1,0,0,0,0
10335,arthropoda,hexanauplia,sessilia,balanidae,Semibalanus balanoides,,106212,0,0,1,0,1
10336,arthropoda,hexanauplia,sessilia,balanidae,Tamiosoma gregaria,,535369,0,0,1,0,0
3237,arthropoda,hexanauplia,calanoida,bathypontiidae,Temorites brevis,,104459,1,0,0,0,1
3238,arthropoda,hexanauplia,calanoida,bathypontiidae,Temorites elongata,,414053,1,0,0,1,0
3239,arthropoda,hexanauplia,calanoida,bathypontiidae,Temorites michelae,,732598,1,0,0,0,0
3240,arthropoda,hexanauplia,calanoida,bathypontiidae,Temorites sarsi,,732600,1,0,0,1,0
3241,arthropoda,hexanauplia,calanoida,bathypontiidae,Temorites similis,,732601,1,0,0,0,0
3242,arthropoda,hexanauplia,calanoida,bathypontiidae,Temorites spinifera,,732602,1,0,0,0,1
3642,arthropoda,hexanauplia,cyclopoida,bomolochidae,Acanthocolax exilipes,,348388,1,0,0,0,0
3643,arthropoda,hexanauplia,cyclopoida,bomolochidae,Acanthocolax hystricosus,,348389,1,0,0,0,0
3644,arthropoda,hexanauplia,cyclopoida,bomolochidae,Acantholochus asperatus,,356588,1,0,0,0,0
3645,arthropoda,hexanauplia,cyclopoida,bomolochidae,Acantholochus crevalleus,,356589,1,0,0,0,0
10209,arthropoda,hexanauplia,cyclopoida,bomolochidae,Acantholochus divaricatus,,356554,0,0,1,0,0
3646,arthropoda,hexanauplia,cyclopoida,bomolochidae,Acantholochus venustus,,358834,1,0,0,0,0
3647,arthropoda,hexanauplia,cyclopoida,bomolochidae,Bomolochus achirus,,349272,1,0,0,0,0
3649,arthropoda,hexanauplia,cyclopoida,bomolochidae,Bomolochus bellones,,358824,1,0,0,0,0
4664,arthropoda,hexanauplia,poecilostomatoida,bomolochidae,Bomolochus cuneatus,,357416,1,0,1,0,0
3650,arthropoda,hexanauplia,cyclopoida,bomolochidae,Bomolochus ensiculus,,367801,1,0,0,0,0
3651,arthropoda,hexanauplia,cyclopoida,bomolochidae,Bomolochus nitidus,,349306,1,0,0,0,0
4665,arthropoda,hexanauplia,poecilostomatoida,bomolochidae,Bomolochus paucus,,349310,1,0,1,1,0
3652,arthropoda,hexanauplia,cyclopoida,bomolochidae,Bomolochus soleae,,128746,1,0,0,0,0
4666,arthropoda,hexanauplia,poecilostomatoida,bomolochidae,Ceratocolax euthynni,,349994,1,0,1,1,0
3653,arthropoda,hexanauplia,cyclopoida,bomolochidae,Cresseyus centropristis,,352367,1,0,0,0,0
3654,arthropoda,hexanauplia,cyclopoida,bomolochidae,Cresseyus longicaudus,,358827,1,0,0,0,0
3655,arthropoda,hexanauplia,cyclopoida,bomolochidae,Cresseyus serratus,,352373,1,0,0,0,0
4667,arthropoda,hexanauplia,poecilostomatoida,bomolochidae,Dicrobomolochus eminens,,351044,1,0,0,1,0
3656,arthropoda,hexanauplia,cyclopoida,bomolochidae,Hamaticolax albidus,,358823,1,0,0,0,0
11497,arthropoda,hexanauplia,poecilostomatoida,bomolochidae,Hamaticolax attenuatus,,362405,0,0,0,1,0
3658,arthropoda,hexanauplia,cyclopoida,bomolochidae,Hamaticolax embiotocae,,352370,1,0,0,0,0
3659,arthropoda,hexanauplia,cyclopoida,bomolochidae,Hamaticolax occultus,,356654,1,0,0,0,0
3660,arthropoda,hexanauplia,cyclopoida,bomolochidae,Hamaticolax prolixus,,358831,1,0,1,0,0
11498,arthropoda,hexanauplia,poecilostomatoida,bomolochidae,Hamaticolax scutigerulus,,362411,0,0,0,1,0
3662,arthropoda,hexanauplia,cyclopoida,bomolochidae,Hamaticolax spinulus,,358833,1,0,0,0,0
3663,arthropoda,hexanauplia,cyclopoida,bomolochidae,Holobomolochus wilsoni,,352375,1,0,0,0,0
3664,arthropoda,hexanauplia,cyclopoida,bomolochidae,Neobomolochus elongatus,,353690,1,0,0,0,0
3665,arthropoda,hexanauplia,cyclopoida,bomolochidae,Nothobomolochus saetiger,,359679,1,0,0,0,0
4668,arthropoda,hexanauplia,poecilostomatoida,bomolochidae,Nothobomolochus teres,,359680,1,0,0,0,0
3666,arthropoda,hexanauplia,cyclopoida,bomolochidae,Orbitacolax analogus,,354072,1,0,0,0,0
3667,arthropoda,hexanauplia,cyclopoida,bomolochidae,Orbitacolax hapalogenyos,,359757,1,0,0,0,0
3668,arthropoda,hexanauplia,cyclopoida,bomolochidae,Unicolax anonymous,,362171,1,0,0,0,0
3669,arthropoda,hexanauplia,cyclopoida,bomolochidae,Unicolax collateralis,,356350,1,0,0,0,0
3670,arthropoda,hexanauplia,cyclopoida,bomolochidae,Unicolax mycterobius,,360759,1,0,0,0,0
3671,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Botryllophilus abbotti,,349332,1,0,0,0,0
3672,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Botryllophilus brevipes,,106493,1,0,1,0,0
3673,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Botryllophilus inaequipes,,356662,1,0,0,0,0
3674,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Botryllophilus norvegicus,,106495,1,0,0,0,0
3675,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplosaccus elongatus,,352081,1,0,1,1,0
3676,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostoma albicatum,,352082,1,0,0,0,0
3677,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostoma ambiguum,,352083,1,0,1,1,0
3678,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostoma dentatum,,352084,1,0,1,1,0
3679,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostoma dudleyae,,361365,1,0,0,0,0
3680,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostoma elegans,,352085,1,0,1,1,0
3681,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostoma minutum,,352086,1,0,1,1,0
3682,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostoma setiferum,,352087,1,0,1,1,0
3683,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostomella distincta,,352089,1,0,1,1,0
3684,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostomella dubia,,352090,1,0,1,1,0
3685,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostomella oceanica,,352092,1,0,1,1,0
3686,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostomella reducta,,352093,1,0,1,1,0
3687,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostomides amarouci,,358691,1,0,0,0,0
3688,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostomides bellus,,352095,1,0,0,0,0
3689,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostomides hawaiiensis,,361139,1,0,0,0,0
3690,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Haplostomides luteolus,,352097,1,0,0,0,0
3691,arthropoda,hexanauplia,cyclopoida,botryllophilidae,Schizoproctus inflatus,,106497,1,0,0,0,0
3692,arthropoda,hexanauplia,cyclopoida,buproridae,Buprorus caudatus,,349503,1,0,1,1,0
3693,arthropoda,hexanauplia,cyclopoida,buproridae,Buprorus loveni,,106499,1,0,0,0,0
11420,arthropoda,hexanauplia,calanoida,calanidae,Calanoides carinatus,,104462,0,0,0,1,1
3243,arthropoda,hexanauplia,calanoida,calanidae,Calanus finmarchicus,,104464,1,0,1,1,1
3244,arthropoda,hexanauplia,calanoida,calanidae,Calanus glacialis,,104465,1,0,1,1,1
3245,arthropoda,hexanauplia,calanoida,calanidae,Calanus helgolandicus,,104466,1,0,1,1,1
3246,arthropoda,hexanauplia,calanoida,calanidae,Calanus hyperboreus,,104467,1,0,1,1,1
3247,arthropoda,hexanauplia,calanoida,calanidae,Calanus marshallae,,196770,1,0,1,1,1
11421,arthropoda,hexanauplia,calanoida,calanidae,Calanus pacificus,,196771,0,0,0,1,1
3248,arthropoda,hexanauplia,calanoida,calanidae,Cosmocalanus darwinii,,361259,1,0,0,1,1
3249,arthropoda,hexanauplia,calanoida,calanidae,Mesocalanus lighti,,346663,1,0,0,0,0
10149,arthropoda,hexanauplia,calanoida,calanidae,Mesocalanus tenuicornis,,149717,0,0,1,0,1
10150,arthropoda,hexanauplia,calanoida,calanidae,Nannocalanus minor,,220831,0,0,1,0,1
10151,arthropoda,hexanauplia,calanoida,calanidae,Neocalanus cristatus,,356624,0,0,1,0,1
3253,arthropoda,hexanauplia,calanoida,calanidae,Neocalanus flemingeri,,353708,1,0,0,0,1
3254,arthropoda,hexanauplia,calanoida,calanidae,Neocalanus gracilis,,104471,1,0,1,1,1
3255,arthropoda,hexanauplia,calanoida,calanidae,Neocalanus plumchrus,,196772,1,0,0,1,1
10152,arthropoda,hexanauplia,calanoida,calanidae,Neocalanus robustior,,349539,0,0,1,0,1
11422,arthropoda,hexanauplia,calanoida,calanidae,Neocalanus tonsus,,344701,0,0,0,1,1
3257,arthropoda,hexanauplia,calanoida,calanidae,Undinula vulgaris,,104473,1,0,1,1,1
4752,arthropoda,hexanauplia,scalpelliformes,calanticidae,Calantica moskalevi,,733392,1,0,0,0,0
4753,arthropoda,hexanauplia,scalpelliformes,calanticidae,Euscalpellum stratum,,535164,1,0,1,1,0
10290,arthropoda,hexanauplia,scalpelliformes,calanticidae,Scillaelepas superba,,883064,0,0,1,0,0
4879,arthropoda,hexanauplia,siphonostomatoida,caligidae,Abasia pseudorostris,,348322,1,0,0,0,0
4880,arthropoda,hexanauplia,siphonostomatoida,caligidae,Alanlewisia fallolunulus,,361871,1,0,0,0,0
10344,arthropoda,hexanauplia,siphonostomatoida,caligidae,Alebion carchariae,,348609,0,0,1,0,0
4883,arthropoda,hexanauplia,siphonostomatoida,caligidae,Alebion crassus,,348607,1,0,0,0,0
4884,arthropoda,hexanauplia,siphonostomatoida,caligidae,Alebion elegans,,348608,1,0,0,0,0
4885,arthropoda,hexanauplia,siphonostomatoida,caligidae,Alebion glaber,,356918,1,0,0,0,0
4886,arthropoda,hexanauplia,siphonostomatoida,caligidae,Alebion gracilis,,356919,1,0,0,0,0
4887,arthropoda,hexanauplia,siphonostomatoida,caligidae,Alebion lobatus,,348612,1,0,0,0,0
